event_id,symbol,side,threshold,score,entry_ts,entry_utc,day,entry_price,source_payload_sha256,horizon,net,exit_ts,holding_minutes,max_gap,mfe,mae,quality,return_1m_pct,return_5m_pct,return_15m_pct,return_1h_pct,return_4h_pct,delta_norm_1m,delta_norm_5m,delta_norm_15m,oi_change_5m_pct,efficiency_1h,efficiency_4h
ETHUSDT:long:60:1788659544.969012,ETHUSDT,long,60,87,1788659544.9690115,2026-09-06T01:52:24.969012+00:00,2026-09-06,2505.42,dc8c07f3bdd69283df05acc4cdccae7f7e96ef1f8d93ca6f86b95d60cd9ff2e0,240,0.2619718849534137,1788673988.9139628,240.73241585493088,61.448700189590454,0.6641601009012454,-0.31252245132552536,True,,0.18073493542325458,0.2609148025131125,0.7098755506961929,0.6487845834320938,0.7328926154376717,-0.24312612470528303,0.2119501980622439,0.02175109021023136,0.2357810413885201,0.08589054938041883
ETHUSDT:long:60:1788728147.249871,ETHUSDT,long,60,71,1788728147.2498713,2026-09-06T20:55:47.249871+00:00,2026-09-06,2497.3,0241d84127d03c3eee589fe724fba4219def0ea7fe4ee7ac0c7e5896f3eda618,240,0.3913522604412779,1788742646.5121717,241.65437167485555,120.06799674034119,1.0683538221278877,-0.2859087814840122,False,,-0.07602432778487378,0.1218798361036999,0.3383047796599259,0.6257630642646284,-0.2542916529263331,-0.16905705046594394,0.2550081962581117,0.05541899958450003,0.23758465011288374,0.10959000776233607
ETHUSDT:long:70:1788446305.270870,ETHUSDT,long,70,71,1788446305.27087,2026-09-03T14:38:25.270870+00:00,2026-09-03,2458.74,61077dde8e94a1b5972bd0d578c93bcfce824e68fd754c0a247fc4f3732de0bc,15,0.6295709184379029,1788447222.2844331,15.283559385935465,61.33018112182617,0.8626369603943473,-0.2647697601210308,True,,0.09077919487401331,0.5492146190053449,1.2623090577367213,2.86237825897786,-0.435692943705596,-0.18152120893862173,0.16822283420054404,0.2792439218657128,0.3039769909749131,0.22184034757797974
ETHUSDT:long:70:1788644891.020141,ETHUSDT,long,70,71,1788644891.020141,2026-09-05T21:48:11.020141+00:00,2026-09-05,2488.92,0baeff80203803dedf4f8a8f8cbaefb9c65d15caf4c49d79474e56290928afb4,15,-0.15133889397811673,1788645806.346459,15.255438633759816,61.064842224121094,0.036160262282436406,-0.05785641965190269,True,,0.09007994595204849,0.37424787469149123,0.4102874432677872,0.48284994509397716,-0.7409929465819851,-0.4783445955008333,0.23315678799839976,0.6368498538935841,0.26177606177607343,0.0670253306433542
ETHUSDT:long:70:1788659544.969012,ETHUSDT,long,70,87,1788659544.9690115,2026-09-06T01:52:24.969012+00:00,2026-09-06,2505.42,dc8c07f3bdd69283df05acc4cdccae7f7e96ef1f8d93ca6f86b95d60cd9ff2e0,15,-0.07809085901765644,1788660461.7882378,15.280320437749227,61.245606660842896,0.10776636252602945,-0.15885560105690644,True,,0.18073493542325458,0.2609148025131125,0.7098755506961929,0.6487845834320938,0.7328926154376717,-0.24312612470528303,0.2119501980622439,0.02175109021023136,0.2357810413885201,0.08589054938041883
ETHUSDT:long:70:1788728147.249871,ETHUSDT,long,70,71,1788728147.2498713,2026-09-06T20:55:47.249871+00:00,2026-09-06,2497.3,0241d84127d03c3eee589fe724fba4219def0ea7fe4ee7ac0c7e5896f3eda618,15,0.3829431786329308,1788729072.500412,15.420842345555624,61.78575539588928,0.6070556200696631,-0.010811676610733567,True,,-0.07602432778487378,0.1218798361036999,0.3383047796599259,0.6257630642646284,-0.2542916529263331,-0.16905705046594394,0.2550081962581117,0.05541899958450003,0.23758465011288374,0.10959000776233607
ETHUSDT:long:70:1788446305.270870,ETHUSDT,long,70,71,1788446305.27087,2026-09-03T14:38:25.270870+00:00,2026-09-03,2458.74,61077dde8e94a1b5972bd0d578c93bcfce824e68fd754c0a247fc4f3732de0bc,30,1.308373882557743,1788448142.4143958,30.619058763980867,61.44715976715088,1.6768751474332433,-0.2647697601210308,True,,0.09077919487401331,0.5492146190053449,1.2623090577367213,2.86237825897786,-0.435692943705596,-0.18152120893862173,0.16822283420054404,0.2792439218657128,0.3039769909749131,0.22184034757797974
ETHUSDT:long:70:1788644891.020141,ETHUSDT,long,70,71,1788644891.020141,2026-09-05T21:48:11.020141+00:00,2026-09-05,2488.92,0baeff80203803dedf4f8a8f8cbaefb9c65d15caf4c49d79474e56290928afb4,30,-0.2883461099593386,1788646721.5767953,30.509277574221294,61.194868087768555,0.036160262282436406,-0.17156035549555915,True,,0.09007994595204849,0.37424787469149123,0.4102874432677872,0.48284994509397716,-0.7409929465819851,-0.4783445955008333,0.23315678799839976,0.6368498538935841,0.26177606177607343,0.0670253306433542
ETHUSDT:long:70:1788659544.969012,ETHUSDT,long,70,87,1788659544.9690115,2026-09-06T01:52:24.969012+00:00,2026-09-06,2505.42,dc8c07f3bdd69283df05acc4cdccae7f7e96ef1f8d93ca6f86b95d60cd9ff2e0,30,-0.29242618004167376,1788661378.871641,30.565043822924295,61.245606660842896,0.10816549720207291,-0.18120714291416373,True,,0.18073493542325458,0.2609148025131125,0.7098755506961929,0.6487845834320938,0.7328926154376717,-0.24312612470528303,0.2119501980622439,0.02175109021023136,0.2357810413885201,0.08589054938041883
ETHUSDT:long:70:1788728147.249871,ETHUSDT,long,70,71,1788728147.2498713,2026-09-06T20:55:47.249871+00:00,2026-09-06,2497.3,0241d84127d03c3eee589fe724fba4219def0ea7fe4ee7ac0c7e5896f3eda618,30,0.3272830657109572,1788729997.5595236,30.838494205474852,61.78575539588928,0.6791334641412794,-0.010811676610733567,True,,-0.07602432778487378,0.1218798361036999,0.3383047796599259,0.6257630642646284,-0.2542916529263331,-0.16905705046594394,0.2550081962581117,0.05541899958450003,0.23758465011288374,0.10959000776233607
ETHUSDT:long:70:1788446305.270870,ETHUSDT,long,70,71,1788446305.27087,2026-09-03T14:38:25.270870+00:00,2026-09-03,2458.74,61077dde8e94a1b5972bd0d578c93bcfce824e68fd754c0a247fc4f3732de0bc,60,1.3234222406598528,1788449922.0826628,60.28019654750824,61.5666606426239,1.6768751474332433,-0.2647697601210308,True,,0.09077919487401331,0.5492146190053449,1.2623090577367213,2.86237825897786,-0.435692943705596,-0.18152120893862173,0.16822283420054404,0.2792439218657128,0.3039769909749131,0.22184034757797974
ETHUSDT:long:70:1788644891.020141,ETHUSDT,long,70,71,1788644891.020141,2026-09-05T21:48:11.020141+00:00,2026-09-05,2488.92,0baeff80203803dedf4f8a8f8cbaefb9c65d15caf4c49d79474e56290928afb4,60,-0.48481686836057347,1788648491.5989602,60.00964698791504,61.194868087768555,0.036160262282436406,-0.45481574337464803,True,,0.09007994595204849,0.37424787469149123,0.4102874432677872,0.48284994509397716,-0.7409929465819851,-0.4783445955008333,0.23315678799839976,0.6368498538935841,0.26177606177607343,0.0670253306433542
ETHUSDT:long:70:1788659544.969012,ETHUSDT,long,70,87,1788659544.9690115,2026-09-06T01:52:24.969012+00:00,2026-09-06,2505.42,dc8c07f3bdd69283df05acc4cdccae7f7e96ef1f8d93ca6f86b95d60cd9ff2e0,60,-0.32874743555970853,1788663151.8192687,60.11417095263799,61.28565979003906,0.10816549720207291,-0.2207214758403908,True,,0.18073493542325458,0.2609148025131125,0.7098755506961929,0.6487845834320938,0.7328926154376717,-0.24312612470528303,0.2119501980622439,0.02175109021023136,0.2357810413885201,0.08589054938041883
ETHUSDT:long:70:1788728147.249871,ETHUSDT,long,70,71,1788728147.2498713,2026-09-06T20:55:47.249871+00:00,2026-09-06,2497.3,0241d84127d03c3eee589fe724fba4219def0ea7fe4ee7ac0c7e5896f3eda618,60,0.2207680294718274,1788731786.4350526,60.65308635632197,61.78575539588928,0.6791334641412794,-0.010811676610733567,True,,-0.07602432778487378,0.1218798361036999,0.3383047796599259,0.6257630642646284,-0.2542916529263331,-0.16905705046594394,0.2550081962581117,0.05541899958450003,0.23758465011288374,0.10959000776233607
ETHUSDT:long:70:1788446305.270870,ETHUSDT,long,70,71,1788446305.27087,2026-09-03T14:38:25.270870+00:00,2026-09-03,2458.74,61077dde8e94a1b5972bd0d578c93bcfce824e68fd754c0a247fc4f3732de0bc,240,1.545487200761384,1788460765.4331088,241.00270398060482,62.05856537818909,2.421972229678615,-0.2647697601210308,True,,0.09077919487401331,0.5492146190053449,1.2623090577367213,2.86237825897786,-0.435692943705596,-0.18152120893862173,0.16822283420054404,0.2792439218657128,0.3039769909749131,0.22184034757797974
ETHUSDT:long:70:1788644891.020141,ETHUSDT,long,70,71,1788644891.020141,2026-09-05T21:48:11.020141+00:00,2026-09-05,2488.92,0baeff80203803dedf4f8a8f8cbaefb9c65d15caf4c49d79474e56290928afb4,240,0.3613332690484229,1788659300.5596292,240.15899147192638,61.905247926712036,0.713160728348039,-0.4825386111245167,True,,0.09007994595204849,0.37424787469149123,0.4102874432677872,0.48284994509397716,-0.7409929465819851,-0.4783445955008333,0.23315678799839976,0.6368498538935841,0.26177606177607343,0.0670253306433542
ETHUSDT:long:70:1788659544.969012,ETHUSDT,long,70,87,1788659544.9690115,2026-09-06T01:52:24.969012+00:00,2026-09-06,2505.42,dc8c07f3bdd69283df05acc4cdccae7f7e96ef1f8d93ca6f86b95d60cd9ff2e0,240,0.2619718849534137,1788673988.9139628,240.73241585493088,61.448700189590454,0.6641601009012454,-0.31252245132552536,True,,0.18073493542325458,0.2609148025131125,0.7098755506961929,0.6487845834320938,0.7328926154376717,-0.24312612470528303,0.2119501980622439,0.02175109021023136,0.2357810413885201,0.08589054938041883
ETHUSDT:long:70:1788728147.249871,ETHUSDT,long,70,71,1788728147.2498713,2026-09-06T20:55:47.249871+00:00,2026-09-06,2497.3,0241d84127d03c3eee589fe724fba4219def0ea7fe4ee7ac0c7e5896f3eda618,240,0.3913522604412779,1788742646.5121717,241.65437167485555,120.06799674034119,1.0683538221278877,-0.2859087814840122,False,,-0.07602432778487378,0.1218798361036999,0.3383047796599259,0.6257630642646284,-0.2542916529263331,-0.16905705046594394,0.2550081962581117,0.05541899958450003,0.23758465011288374,0.10959000776233607
ETHUSDT:long:80:1788450044.618003,ETHUSDT,long,80,87,1788450044.6180031,2026-09-03T15:40:44.618003+00:00,2026-09-03,2496.25,136c85931a9ffbfc1f485c1f1a1903bd6d4af1f6f6781f8b44ae666bc87103f8,15,0.3406910365548389,1788450965.786819,15.352813597520193,61.610984563827515,0.5428142213319997,-0.3308963445167845,True,,0.09623674238627977,0.39655886646905447,1.7951007858153512,3.792020955905273,0.1927250219335899,-0.13544364493609737,0.16608805376306104,0.05998146304324603,0.2996596324029949,0.22572022572022835
ETHUSDT:long:80:1788659544.969012,ETHUSDT,long,80,87,1788659544.9690115,2026-09-06T01:52:24.969012+00:00,2026-09-06,2505.42,dc8c07f3bdd69283df05acc4cdccae7f7e96ef1f8d93ca6f86b95d60cd9ff2e0,15,-0.07809085901765644,1788660461.7882378,15.280320437749227,61.245606660842896,0.10776636252602945,-0.15885560105690644,True,,0.18073493542325458,0.2609148025131125,0.7098755506961929,0.6487845834320938,0.7328926154376717,-0.24312612470528303,0.2119501980622439,0.02175109021023136,0.2357810413885201,0.08589054938041883
ETHUSDT:long:80:1788728393.975796,ETHUSDT,long,80,87,1788728393.9757962,2026-09-06T20:59:53.975796+00:00,2026-09-06,2497.86,5716610b0fc84ce2651376147a6a1b10edcef299fca683c8901d22b15cb5f78a,15,0.39844378788241663,1788729319.1451404,15.419489069779713,61.78575539588928,0.5845003322844322,0.0,True,,0.02242421815561446,0.05728179840813752,0.3495154992045668,0.6033316148988277,0.4506027539890647,-0.17345583852845783,0.21257970592221892,0.015168981639201995,0.24288107202682568,0.10603057757644734
ETHUSDT:long:80:1788450044.618003,ETHUSDT,long,80,87,1788450044.6180031,2026-09-03T15:40:44.618003+00:00,2026-09-03,2496.25,136c85931a9ffbfc1f485c1f1a1903bd6d4af1f6f6781f8b44ae666bc87103f8,30,0.11635453179771116,1788451888.8855617,30.737792642911277,61.70499873161316,0.8829243865798642,-0.3308963445167845,True,,0.09623674238627977,0.39655886646905447,1.7951007858153512,3.792020955905273,0.1927250219335899,-0.13544364493609737,0.16608805376306104,0.05998146304324603,0.2996596324029949,0.22572022572022835
ETHUSDT:long:80:1788659544.969012,ETHUSDT,long,80,87,1788659544.9690115,2026-09-06T01:52:24.969012+00:00,2026-09-06,2505.42,dc8c07f3bdd69283df05acc4cdccae7f7e96ef1f8d93ca6f86b95d60cd9ff2e0,30,-0.29242618004167376,1788661378.871641,30.565043822924295,61.245606660842896,0.10816549720207291,-0.18120714291416373,True,,0.18073493542325458,0.2609148025131125,0.7098755506961929,0.6487845834320938,0.7328926154376717,-0.24312612470528303,0.2119501980622439,0.02175109021023136,0.2357810413885201,0.08589054938041883
ETHUSDT:long:80:1788728393.975796,ETHUSDT,long,80,87,1788728393.9757962,2026-09-06T20:59:53.975796+00:00,2026-09-06,2497.86,5716610b0fc84ce2651376147a6a1b10edcef299fca683c8901d22b15cb5f78a,30,0.12140664408733859,1788730244.405807,30.840500179926554,61.78575539588928,0.6565620170866371,0.0,True,,0.02242421815561446,0.05728179840813752,0.3495154992045668,0.6033316148988277,0.4506027539890647,-0.17345583852845783,0.21257970592221892,0.015168981639201995,0.24288107202682568,0.10603057757644734
ETHUSDT:long:80:1788450044.618003,ETHUSDT,long,80,87,1788450044.6180031,2026-09-03T15:40:44.618003+00:00,2026-09-03,2496.25,136c85931a9ffbfc1f485c1f1a1903bd6d4af1f6f6781f8b44ae666bc87103f8,60,-0.36396594892338585,1788453674.1416152,60.49206020037333,61.73488903045654,0.8829243865798642,-0.3308963445167845,True,,0.09623674238627977,0.39655886646905447,1.7951007858153512,3.792020955905273,0.1927250219335899,-0.13544364493609737,0.16608805376306104,0.05998146304324603,0.2996596324029949,0.22572022572022835
ETHUSDT:long:80:1788659544.969012,ETHUSDT,long,80,87,1788659544.9690115,2026-09-06T01:52:24.969012+00:00,2026-09-06,2505.42,dc8c07f3bdd69283df05acc4cdccae7f7e96ef1f8d93ca6f86b95d60cd9ff2e0,60,-0.32874743555970853,1788663151.8192687,60.11417095263799,61.28565979003906,0.10816549720207291,-0.2207214758403908,True,,0.18073493542325458,0.2609148025131125,0.7098755506961929,0.6487845834320938,0.7328926154376717,-0.24312612470528303,0.2119501980622439,0.02175109021023136,0.2357810413885201,0.08589054938041883
ETHUSDT:long:80:1788728393.975796,ETHUSDT,long,80,87,1788728393.9757962,2026-09-06T20:59:53.975796+00:00,2026-09-06,2497.86,5716610b0fc84ce2651376147a6a1b10edcef299fca683c8901d22b15cb5f78a,60,0.1754529076889756,1788732033.1335742,60.65262963374456,61.807952880859375,0.6565620170866371,0.0,True,,0.02242421815561446,0.05728179840813752,0.3495154992045668,0.6033316148988277,0.4506027539890647,-0.17345583852845783,0.21257970592221892,0.015168981639201995,0.24288107202682568,0.10603057757644734
ETHUSDT:long:80:1788450044.618003,ETHUSDT,long,80,87,1788450044.6180031,2026-09-03T15:40:44.618003+00:00,2026-09-03,2496.25,136c85931a9ffbfc1f485c1f1a1903bd6d4af1f6f6781f8b44ae666bc87103f8,240,0.6159038557836817,1788464471.698872,240.45134781599046,62.05856537818909,1.1497245868803185,-0.3308963445167845,True,,0.09623674238627977,0.39655886646905447,1.7951007858153512,3.792020955905273,0.1927250219335899,-0.13544364493609737,0.16608805376306104,0.05998146304324603,0.2996596324029949,0.22572022572022835
ETHUSDT:long:80:1788659544.969012,ETHUSDT,long,80,87,1788659544.9690115,2026-09-06T01:52:24.969012+00:00,2026-09-06,2505.42,dc8c07f3bdd69283df05acc4cdccae7f7e96ef1f8d93ca6f86b95d60cd9ff2e0,240,0.2619718849534137,1788673988.9139628,240.73241585493088,61.448700189590454,0.6641601009012454,-0.31252245132552536,True,,0.18073493542325458,0.2609148025131125,0.7098755506961929,0.6487845834320938,0.7328926154376717,-0.24312612470528303,0.2119501980622439,0.02175109021023136,0.2357810413885201,0.08589054938041883
ETHUSDT:long:80:1788728393.975796,ETHUSDT,long,80,87,1788728393.9757962,2026-09-06T20:59:53.975796+00:00,2026-09-06,2497.86,5716610b0fc84ce2651376147a6a1b10edcef299fca683c8901d22b15cb5f78a,240,,,,,,,False,,0.02242421815561446,0.05728179840813752,0.3495154992045668,0.6033316148988277,0.4506027539890647,-0.17345583852845783,0.21257970592221892,0.015168981639201995,0.24288107202682568,0.10603057757644734
ETHUSDT:short:50:1788429271.535756,ETHUSDT,short,50,56,1788429271.5357563,2026-09-03T09:54:31.535756+00:00,2026-09-03,2394.51,7ee6015ce024a4680b09979f2d876c2b1c4fd0158afaf271c1f8bf1f24ebdb6c,15,0.009880434828011375,1788430177.601114,15.101089294751485,60.45003890991211,0.1369800084359718,-0.0,True,,0.023810120554412784,-0.044248341730779295,-0.32883646005468226,-0.30393744717523985,-0.5137114989062846,-0.3081681296271951,-0.23693313202211488,-0.03970690798400511,0.16730199068190585,0.03009316514139593
ETHUSDT:short:50:1788473699.103550,ETHUSDT,short,50,54,1788473699.10355,2026-09-03T22:14:59.103550+00:00,2026-09-03,2503.37,e6c8f79ed421fb5178afef99199c4ec280f44e5879b6dd086a85d825ac33136e,15,0.2534965266820267,1788474631.625255,15.542028419176738,62.3622989654541,0.39027391076827955,-0.07110415160365147,True,,-0.06706452965011822,-0.2526188284702302,-0.30902422415407527,-0.1726681819994358,-0.6803792035432271,-0.5188167532982141,-0.48301409958184216,-0.19306611144821462,0.08691756272401881,0.01319116527037297
ETHUSDT:short:50:1788525137.010039,ETHUSDT,short,50,54,1788525137.0100386,2026-09-04T12:32:17.010039+00:00,2026-09-04,2446.27,d95566ea54ec5a5974d2d554e596b05282b501a8dd8850283fac227b0ab6340c,15,0.04228789136112365,1788526089.6986396,15.878143350283304,63.8518590927124,0.42554583099984056,-0.8388280933829817,True,,-3.0907700779228997,-2.98392629813089,-3.0834752981260594,-2.7842135173049565,-0.35208342235167395,-0.24915700366125024,-0.25069778978158874,-2.7017982480602942,0.5684756409319992,0.1818795430944974
ETHUSDT:short:50:1788583895.108819,ETHUSDT,short,50,56,1788583895.1088192,2026-09-05T04:51:35.108819+00:00,2026-09-05,2448.6,e38462be9d119a1ab4c47c91561aeee50e80dfe613d58c968ad8548e8261d16a,15,0.01354569958343721,1788584832.9457033,15.630614733695984,62.8948757648468,0.1547823245936386,-0.04778240627296704,True,,-0.015108392507867663,-0.03959878672584738,-0.15291455134870402,-0.1834413599119511,-0.7537957792039877,-0.5439477063621903,-0.5202217397023325,-0.04883069457175537,0.20706791827715706,0.0443874531465752
ETHUSDT:short:50:1788616619.057452,ETHUSDT,short,50,54,1788616619.0574522,2026-09-05T13:56:59.057452+00:00,2026-09-05,2451.49,6ff46059ea077e037977901b85b18b1bae1a9652ac592cf98f47283e65b61281,15,-0.2338083369705889,1788617539.4090266,15.339192907015482,61.49972748756409,-0.0,-0.14440197594118853,True,,0.08450980232053151,-0.16981178176131984,-0.26647247400368723,-0.24333969488945506,-0.7783870432227655,-0.19095812907213905,-0.4976354793611493,0.01243361283222999,0.13986760623532063,0.05404916847433139
ETHUSDT:short:50:1788679998.591564,ETHUSDT,short,50,50,1788679998.5915637,2026-09-06T07:33:18.591564+00:00,2026-09-06,2492.9,98d2b2613ee25b92db7535347592cbccab2cc929813b27d3706ee2a08785e035,15,-0.18658911308115023,1788680918.5863545,15.333246513207753,61.40980863571167,0.05656063219544594,-0.09988366962172535,True,,-0.10378723216681873,-0.08416833667334034,-0.5544917823520068,-0.369682073416866,-0.34384311260491673,-0.4283888554226593,-0.20946326898677167,-0.030939939956964313,0.23687798227674647,0.04402036834340625
ETHUSDT:short:50:1788700887.492880,ETHUSDT,short,50,50,1788700887.4928796,2026-09-06T13:21:27.492880+00:00,2026-09-06,2491.52,dc27c89d52c05dbbec199e3814fe88e8e82af0101c00529f08dcf9a17744a37d,15,-0.07464615977395217,1788701811.0601892,15.39278849363327,61.75263023376465,0.22115014127921384,-0.051374261494996354,True,,-0.10144143060484279,-0.2358443347307726,-0.41568075717849373,-0.366300366300365,-0.2710564659665041,-0.1275976233303585,-0.2941412984889394,-0.11311551318634594,0.2171189979123147,0.058567774936060926
ETHUSDT:short:50:1788429271.535756,ETHUSDT,short,50,56,1788429271.5357563,2026-09-03T09:54:31.535756+00:00,2026-09-03,2394.51,7ee6015ce024a4680b09979f2d876c2b1c4fd0158afaf271c1f8bf1f24ebdb6c,30,-0.15758597792449247,1788431083.814768,30.20465019543966,60.45003890991211,0.22802159940864541,-0.11735177551983611,True,,0.023810120554412784,-0.044248341730779295,-0.32883646005468226,-0.30393744717523985,-0.5137114989062846,-0.3081681296271951,-0.23693313202211488,-0.03970690798400511,0.16730199068190585,0.03009316514139593
ETHUSDT:short:50:1788473699.103550,ETHUSDT,short,50,54,1788473699.10355,2026-09-03T22:14:59.103550+00:00,2026-09-03,2503.37,e6c8f79ed421fb5178afef99199c4ec280f44e5879b6dd086a85d825ac33136e,30,0.168011760147322,1788475500.5862327,30.024711378415425,62.3622989654541,0.5181015990444848,-0.07110415160365147,True,,-0.06706452965011822,-0.2526188284702302,-0.30902422415407527,-0.1726681819994358,-0.6803792035432271,-0.5188167532982141,-0.48301409958184216,-0.19306611144821462,0.08691756272401881,0.01319116527037297
ETHUSDT:short:50:1788525137.010039,ETHUSDT,short,50,54,1788525137.0100386,2026-09-04T12:32:17.010039+00:00,2026-09-04,2446.27,d95566ea54ec5a5974d2d554e596b05282b501a8dd8850283fac227b0ab6340c,30,-0.34687601940913904,1788526974.2513201,30.620688025156657,63.8518590927124,0.42554583099984056,-0.8388280933829817,True,,-3.0907700779228997,-2.98392629813089,-3.0834752981260594,-2.7842135173049565,-0.35208342235167395,-0.24915700366125024,-0.25069778978158874,-2.7017982480602942,0.5684756409319992,0.1818795430944974
ETHUSDT:short:50:1788583895.108819,ETHUSDT,short,50,56,1788583895.1088192,2026-09-05T04:51:35.108819+00:00,2026-09-05,2448.6,e38462be9d119a1ab4c47c91561aeee50e80dfe613d58c968ad8548e8261d16a,30,-0.11632443028670936,1788585706.2897184,30.18634831905365,62.8948757648468,0.16131667075062195,-0.0498243894470507,True,,-0.015108392507867663,-0.03959878672584738,-0.15291455134870402,-0.1834413599119511,-0.7537957792039877,-0.5439477063621903,-0.5202217397023325,-0.04883069457175537,0.20706791827715706,0.0443874531465752
ETHUSDT:short:50:1788616619.057452,ETHUSDT,short,50,54,1788616619.0574522,2026-09-05T13:56:59.057452+00:00,2026-09-05,2451.49,6ff46059ea077e037977901b85b18b1bae1a9652ac592cf98f47283e65b61281,30,-0.2921402086078294,1788618457.7891366,30.64552807410558,61.49972748756409,-0.0,-0.17214020860782941,True,,0.08450980232053151,-0.16981178176131984,-0.26647247400368723,-0.24333969488945506,-0.7783870432227655,-0.19095812907213905,-0.4976354793611493,0.01243361283222999,0.13986760623532063,0.05404916847433139
ETHUSDT:short:50:1788679998.591564,ETHUSDT,short,50,50,1788679998.5915637,2026-09-06T07:33:18.591564+00:00,2026-09-06,2492.9,98d2b2613ee25b92db7535347592cbccab2cc929813b27d3706ee2a08785e035,30,-0.18137430302057822,1788681839.1585524,30.676116478443145,61.46153473854065,0.05656063219544594,-0.14561354246058755,True,,-0.10378723216681873,-0.08416833667334034,-0.5544917823520068,-0.369682073416866,-0.34384311260491673,-0.4283888554226593,-0.20946326898677167,-0.030939939956964313,0.23687798227674647,0.04402036834340625
ETHUSDT:short:50:1788700887.492880,ETHUSDT,short,50,50,1788700887.4928796,2026-09-06T13:21:27.492880+00:00,2026-09-06,2491.52,dc27c89d52c05dbbec199e3814fe88e8e82af0101c00529f08dcf9a17744a37d,30,-0.18301374261494796,1788702734.6893363,30.786607611179353,61.75263023376465,0.22115014127921384,-0.06702735679424698,True,,-0.10144143060484279,-0.2358443347307726,-0.41568075717849373,-0.366300366300365,-0.2710564659665041,-0.1275976233303585,-0.2941412984889394,-0.11311551318634594,0.2171189979123147,0.058567774936060926
ETHUSDT:short:50:1788429271.535756,ETHUSDT,short,50,56,1788429271.5357563,2026-09-03T09:54:31.535756+00:00,2026-09-03,2394.51,7ee6015ce024a4680b09979f2d876c2b1c4fd0158afaf271c1f8bf1f24ebdb6c,60,-0.12375859779244702,1788432896.5855234,60.41749611695607,60.50452995300293,0.22802159940864541,-0.11735177551983611,True,,0.023810120554412784,-0.044248341730779295,-0.32883646005468226,-0.30393744717523985,-0.5137114989062846,-0.3081681296271951,-0.23693313202211488,-0.03970690798400511,0.16730199068190585,0.03009316514139593
ETHUSDT:short:50:1788473699.103550,ETHUSDT,short,50,54,1788473699.10355,2026-09-03T22:14:59.103550+00:00,2026-09-03,2503.37,e6c8f79ed421fb5178afef99199c4ec280f44e5879b6dd086a85d825ac33136e,60,0.17919668287148316,1788477300.4892807,60.023095512390135,62.3622989654541,0.5181015990444848,-0.07110415160365147,True,,-0.06706452965011822,-0.2526188284702302,-0.30902422415407527,-0.1726681819994358,-0.6803792035432271,-0.5188167532982141,-0.48301409958184216,-0.19306611144821462,0.08691756272401881,0.01319116527037297
ETHUSDT:short:50:1788525137.010039,ETHUSDT,short,50,54,1788525137.0100386,2026-09-04T12:32:17.010039+00:00,2026-09-04,2446.27,d95566ea54ec5a5974d2d554e596b05282b501a8dd8850283fac227b0ab6340c,60,-0.45520420885673196,1788528740.513775,60.058395608266196,63.8518590927124,0.42554583099984056,-0.8388280933829817,True,,-3.0907700779228997,-2.98392629813089,-3.0834752981260594,-2.7842135173049565,-0.35208342235167395,-0.24915700366125024,-0.25069778978158874,-2.7017982480602942,0.5684756409319992,0.1818795430944974
ETHUSDT:short:50:1788583895.108819,ETHUSDT,short,50,56,1788583895.1088192,2026-09-05T04:51:35.108819+00:00,2026-09-05,2448.6,e38462be9d119a1ab4c47c91561aeee50e80dfe613d58c968ad8548e8261d16a,60,-0.162473250020425,1788587516.3166354,60.35346360206604,62.8948757648468,0.16131667075062195,-0.10005717552887816,True,,-0.015108392507867663,-0.03959878672584738,-0.15291455134870402,-0.1834413599119511,-0.7537957792039877,-0.5439477063621903,-0.5202217397023325,-0.04883069457175537,0.20706791827715706,0.0443874531465752
ETHUSDT:short:50:1788616619.057452,ETHUSDT,short,50,54,1788616619.0574522,2026-09-05T13:56:59.057452+00:00,2026-09-05,2451.49,6ff46059ea077e037977901b85b18b1bae1a9652ac592cf98f47283e65b61281,60,-0.3276288298137108,1788620232.1450527,60.218126674493156,61.49972748756409,-0.0,-0.22476126763724125,True,,0.08450980232053151,-0.16981178176131984,-0.26647247400368723,-0.24333969488945506,-0.7783870432227655,-0.19095812907213905,-0.4976354793611493,0.01243361283222999,0.13986760623532063,0.05404916847433139
ETHUSDT:short:50:1788679998.591564,ETHUSDT,short,50,50,1788679998.5915637,2026-09-06T07:33:18.591564+00:00,2026-09-06,2492.9,98d2b2613ee25b92db7535347592cbccab2cc929813b27d3706ee2a08785e035,60,-0.130429620121144,1788683618.897848,60.338438069820405,61.47404885292053,0.05656063219544594,-0.19415138994742787,True,,-0.10378723216681873,-0.08416833667334034,-0.5544917823520068,-0.369682073416866,-0.34384311260491673,-0.4283888554226593,-0.20946326898677167,-0.030939939956964313,0.23687798227674647,0.04402036834340625
ETHUSDT:short:50:1788700887.492880,ETHUSDT,short,50,50,1788700887.4928796,2026-09-06T13:21:27.492880+00:00,2026-09-06,2491.52,dc27c89d52c05dbbec199e3814fe88e8e82af0101c00529f08dcf9a17744a37d,60,0.3676541227844866,1788704519.9644048,60.54119208653768,61.75263023376465,0.4876541227844866,-0.12080978679682719,True,,-0.10144143060484279,-0.2358443347307726,-0.41568075717849373,-0.366300366300365,-0.2710564659665041,-0.1275976233303585,-0.2941412984889394,-0.11311551318634594,0.2171189979123147,0.058567774936060926
